"scenario";"Ass";"Rule";"Rec";"INN";"OER";"catch";"year";"biomass_q95";"biomass_q50";"biomass_q05";"catch_q95";"catch_q50";"catch_q05";"catch.iyv_q95";"catch.iyv_q50";"catch.iyv_q05";"discards_q95";"discards_q50";"discards_q05";"disc.iyv_q95";"disc.iyv_q50";"disc.iyv_q05";"f_q95";"f_q50";"f_q05";"landings_q95";"landings_q50";"landings_q05";"land.iyv_q95";"land.iyv_q50";"land.iyv_q05";"rec_q95";"rec_q50";"rec_q05";"ssb_q95";"ssb_q50";"ssb_q05";"effort_q95";"effort_q50";"effort_q05";"tac_q95";"tac_q50";"tac_q05"
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch45";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch45";2064;822797.260013285;553040.679661056;371803.165069782;45000;45000;31897.0754355255;1.17938840599539;1;0.828603606587571;0;0;0;NA;NA;NA;0.108735736595657;0.082355851348883;0.0575292070956389;45000;45000;31897.0754355255;1.17938840599539;1;0.828603606587571;27638764.7870951;12209177.4473167;5359451.08086186;822797.260013285;553040.679661056;371803.165069782;0.750530295022421;0.575402572029578;0.406568311259243;45000;45000;31897.0754355255
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch45";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch45";2065;834111.732705417;552791.260639956;383138.26210466;45000;45000;32289.7574373059;1.18486326582043;1;0.84136036331977;0;0;0;NA;NA;NA;0.108224148832083;0.0817208680033362;0.0565818712116841;45000;45000;32289.7574373059;1.18486326582043;1;0.84136036331977;29859297.0888325;12290189.1424937;5154506.80189804;834111.732705417;552791.260639956;383138.26210466;0.747174255393316;0.571131327323338;0.400050968034284;45000;45000;32289.7574373059
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch45";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch45";2066;820612.567612409;554436.480890063;378418.597912059;45000;45000;34644.0916574576;1.16542127600367;1;0.869422114704237;0;0;0;NA;NA;NA;0.109925099064728;0.0819796346870634;0.0570455215649541;45000;45000;34644.0916574576;1.16542127600367;1;0.869422114704237;29534900.6196897;12695944.3545058;5340392.32119362;820612.567612409;554436.480890063;378418.597912059;0.758326444077638;0.57287219882337;0.403240352442066;45000;45000;34644.0916574576
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch45";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch45";2067;835762.233540916;555564.648071158;376283.700475907;45000;45000;33558.7071207607;1.14635644932773;1;0.828621722762224;0;0;0;NA;NA;NA;0.10884920868043;0.0821339216067192;0.0576041394633929;45000;45000;33558.7071207607;1.14635644932773;1;0.828621722762224;29216558.9242602;12243642.8691959;5199058.96014264;835762.233540916;555564.648071158;376283.700475907;0.751274459176151;0.573910008913189;0.407083764835232;45000;45000;33558.7071207607
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch45";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch45";2068;817823.333509519;552190.419044341;384612.373283053;45000;45000;32469.7349021817;1.14573953782823;1;0.83679156125764;0;0;0;NA;NA;NA;0.109092496341963;0.0814108717112868;0.0563661896331501;45000;45000;32469.7349021817;1.14573953782823;1;0.83679156125764;29504085.7499778;12138248.7102497;5007869.39625841;817823.333509519;552190.419044341;384612.373283053;0.752869712699864;0.56904528650479;0.398568809824045;45000;45000;32469.7349021817
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch45";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch45";2069;820837.570666658;552831.669481001;375264.672493738;45000;45000;35014.5010730975;1.19473977611006;1;0.878271620870043;0;0;0;NA;NA;NA;0.111205986650814;0.0828672714339615;0.0575612380669064;45000;45000;35014.5010730975;1.19473977611006;1;0.878271620870043;28237386.3200393;12047922.9332518;5420181.49109119;820837.570666658;552831.669481001;375264.672493738;0.766713022452446;0.578840996816644;0.40678867145005;45000;45000;35014.5010730975
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch45";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch45";2070;826591.506061717;550235.618727452;370072.655230509;45000;45000;33014.0695113636;1.10886150051388;1;0.802650325059513;0;0;0;NA;NA;NA;0.110424998095515;0.0823205333488981;0.0566181625353053;45000;45000;33014.0695113636;1.10886150051388;1;0.802650325059513;30151180.4156809;12440812.6596323;5361491.58558398;826591.506061717;550235.618727452;370072.655230509;0.761600663540827;0.575165063129539;0.400300323989176;45000;45000;33014.0695113636
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2020;426967.628316344;346421.380214675;290421.18478947;19106;19106;19106;1.38861792390848;1.38861792390848;1.38861792390848;0;0;0;NA;NA;NA;0.071656446104668;0.0594381508250221;0.0483636943045145;19106;19106;19106;1.38861792390848;1.38861792390848;1.38861792390848;29701156.8696392;11867992.9427876;5033915.03310454;425929.307846302;345546.621481903;289594.730375808;0.503112164631387;0.41968812314614;0.343352903376885;19106;19106;19106
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2021;603215.10979467;406418.655444747;305042.751620472;50000;32945.4744033242;22095.9403111066;2.61697895948917;1.72435226647777;1.15649221768589;0;0;0;NA;NA;NA;0.125175105401175;0.0839924339133285;0.0549076035419471;50000;32945.4744033242;22095.9403111066;2.61697895948917;1.72435226647777;1.15649221768589;29458086.7897579;12138505.8070021;5013134.33247507;603215.10979467;406418.655444747;305042.751620472;0.857553946621875;0.586400655261958;0.38853574616575;50000;32945.4744033242;22095.9403111066
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2022;702583.85322705;452119.839627976;313818.157768368;50000;45297.7470354237;24107.8824713418;1.86194197130927;1.23132698627481;0.786571404070239;0;0;0;NA;NA;NA;0.134336310218332;0.0945615382091993;0.0613402083653705;50000;45297.7470354237;24107.8824713418;1.86194197130927;1.23132698627481;0.786571404070239;28930514.497409;12123087.0593445;5221221.26857865;702583.85322705;452119.839627976;313818.157768368;0.91646468349764;0.656965125563478;0.432737358609158;50000;45297.7470354236;24107.8824713418
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2023;732625.768553269;476659.056109768;313665.745826395;50000;47008.9359941113;22183.3792304879;1.57477843359382;1;0.582919417363964;0;0;0;NA;NA;NA;0.115176133659769;0.0879343865174968;0.0579612948210839;50000;47008.9359941113;22183.3792304879;1.57477843359382;1;0.582919417363964;32004156.3914417;12136151.3937169;5014059.73755493;732625.768553269;476659.056109768;313665.745826395;0.792645411679423;0.61281434641248;0.409540035963753;50000;47008.9359941113;22183.3792304879
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2024;767974.863304131;497396.066514512;339116.04056718;50000;50000;25738.2381983923;1.7203753097589;1;0.832877081908173;0;0;0;NA;NA;NA;0.12289533019664;0.0926688812308691;0.0620069742611609;50000;50000;25738.2381983923;1.7203753097589;1;0.832877081908173;30194643.6920347;12294045.8476067;5005707.70161459;767974.863304131;497396.066514512;339116.04056718;0.84280380468485;0.644374703249666;0.437306267460949;50000;50000;25738.2381983923
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2025;792564.692450237;507875.297588687;348796.193769611;50000;50000;28338.2664292456;1.47435493970589;1;0.772014764520709;0;0;0;NA;NA;NA;0.123050668802379;0.0945479810537749;0.0628894360776737;50000;50000;28338.2664292456;1.47435493970589;1;0.772014764520709;28318590.779614;12196069.7028419;5032678.26724988;792564.692450237;507875.297588687;348796.193769611;0.843809715614965;0.656875016572361;0.443348899452951;50000;50000;28338.2664292456
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2026;786747.780568952;518528.883021224;349331.361507404;50000;50000;28826.6688370486;1.35160253337017;1;0.746490772203306;0;0;0;NA;NA;NA;0.121655991471906;0.0921197109097146;0.0632360842167788;50000;50000;28826.6688370486;1.35160253337017;1;0.746490772203306;27420446.9493183;12444689.8865485;5434895.32843129;786747.780568952;518528.883021224;349331.361507404;0.834773428421623;0.640717441849966;0.445721204952007;50000;50000;28826.6688370486
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2027;782433.181348508;530416.598499789;348068.593104387;50000;50000;29816.2476641286;1.35502625507216;1;0.758253783083964;0;0;0;NA;NA;NA;0.119691793624374;0.0915787176967196;0.0637227761006215;50000;50000;29816.2476641286;1.35502625507216;1;0.758253783083964;29754809.7823036;12261788.8652847;5408213.47619093;782433.181348508;530416.598499789;348068.593104387;0.822028769992656;0.637112841762907;0.449050596123071;50000;50000;29816.2476641286
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2028;806533.683983097;530607.74890714;348189.777625687;50000;50000;29621.5421952526;1.3145885208652;1;0.793058199331514;0;0;0;NA;NA;NA;0.117939910383612;0.091313223050083;0.0623363584662827;50000;50000;29621.5421952526;1.3145885208652;1;0.793058199331514;27776392.3291669;12153026.465875;5360856.02877393;806533.683983097;530607.74890714;348189.777625687;0.810643262316894;0.635343224768457;0.439562325284114;50000;50000;29621.5421952526
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2029;790459.236305816;532768.242937478;361342.037507045;50000;50000;29092.5315506276;1.30319136245718;1;0.782419540125968;0;0;0;NA;NA;NA;0.121140683296227;0.0912020938803388;0.0638641706768931;50000;50000;29092.5315506276;1.30319136245718;1;0.782419540125968;30962453.3667081;12509081.2423716;4930844.15097393;790459.236305816;532768.242937478;361342.037507045;0.831431944619017;0.634602379915506;0.450017577683771;50000;50000;29092.5315506276
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2030;813496.049519165;534592.473779496;354436.052438358;50000;50000;31041.8543495947;1.33110979133843;1;0.768591552041691;0;0;0;NA;NA;NA;0.118022883029079;0.0910982509767106;0.0642343347643585;50000;50000;31041.8543495947;1.33110979133843;1;0.768591552041691;28780702.5515451;12073515.1031583;5267889.40245997;813496.049519165;534592.473779496;354436.052438358;0.811182899232569;0.633910040865915;0.452548478826267;50000;50000;31041.8543495947
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2031;805931.542186792;535278.421311479;354427.678826681;50000;50000;30235.071359745;1.28952615653248;1;0.786038524501496;0;0;0;NA;NA;NA;0.119090506110793;0.0914126796335005;0.0626692748026054;50000;50000;30235.071359745;1.28952615653248;1;0.786038524501496;28486520.2724867;11950728.4006979;5239994.07476812;805931.542186792;535278.421311479;354427.678826681;0.818122975728614;0.636006190308278;0.441841813850547;50000;50000;30235.071359745
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2032;810816.241294728;533728.159068252;359409.912375349;50000;50000;30171.647583885;1.21898752269872;1;0.776224977640914;0;0;0;NA;NA;NA;0.118677033502076;0.0917869498549762;0.0624249917247469;50000;50000;30171.647583885;1.21898752269872;1;0.776224977640914;28402238.3989808;12409881.5198612;5525860.10850949;810816.241294728;533728.159068252;359409.912375349;0.815435956752408;0.638500489745986;0.440169243416365;50000;50000;30171.647583885
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2033;814212.39683001;536946.237770665;358428.65684304;50000;50000;30624.1289174218;1.28856662617285;1;0.775806874325386;0;0;0;NA;NA;NA;0.120178804861487;0.0905031263767698;0.0628438811018706;50000;50000;30624.1289174218;1.28856662617285;1;0.775806874325386;29303043.7012255;12187510.6951407;4953414.85799003;814212.39683001;536946.237770665;358428.65684304;0.825190760559659;0.62994097249152;0.443037093512517;50000;50000;30624.1289174218
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2034;814248.331022466;537095.877615036;359365.010749492;50000;50000;31100.639051488;1.29171921847845;1;0.789286032528719;0;0;0;NA;NA;NA;0.11918194692003;0.0912558837814595;0.0636585299475173;50000;50000;31100.639051488;1.29171921847845;1;0.789286032528719;30587859.4860164;12031393.585811;5362477.38108745;814248.331022466;537095.877615036;359365.010749492;0.81871708289827;0.634960963999341;0.448611186687234;50000;50000;31100.639051488
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2035;801897.123002435;540125.953220862;358781.65014447;50000;50000;30373.8103547615;1.26533787333573;1;0.763023750410419;0;0;0;NA;NA;NA;0.117232680366558;0.0905516579820135;0.0626149269036929;50000;50000;30373.8103547615;1.26533787333573;1;0.763023750410419;28570114.5846256;12420763.6785175;5165382.93639581;801897.123002435;540125.953220862;358781.65014447;0.806041965831481;0.630264725298182;0.441469757520254;50000;50000;30373.8103547615
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2036;809974.75541536;537278.931205222;364102.08147852;50000;50000;30167.2442721543;1.30731434882507;1;0.791425052128615;0;0;0;NA;NA;NA;0.119733532843156;0.0907134991660291;0.0630344287260235;50000;50000;30167.2442721543;1.30731434882507;1;0.791425052128615;28851262.9187593;12226672.1600227;5108907.67347861;809974.75541536;537278.931205222;364102.08147852;0.822299824387456;0.631344256789852;0.444341243269545;50000;50000;30167.2442721543
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2037;819051.867192493;537414.826187897;361044.002683271;50000;50000;31805.9106527279;1.27300953840958;1;0.779650265715061;0;0;0;NA;NA;NA;0.118421301374901;0.0903158609461225;0.06340273020878;50000;50000;31805.9106527279;1.27300953840958;1;0.779650265715061;28204516.8401113;12347357.8546067;5180310.53961334;819051.867192493;537414.826187897;361044.002683271;0.813773579397979;0.628691595080021;0.446861375502481;50000;50000;31805.9106527279
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2038;793917.921368279;540415.483665161;362548.842970906;50000;50000;30841.5948578636;1.25073055226589;1;0.794618380304732;0;0;0;NA;NA;NA;0.119182758236436;0.0905980391987333;0.0619055666400983;50000;50000;30841.5948578636;1.25073055226589;1;0.794618380304732;29798876.6420821;12914833.4635227;5366497.74933622;793917.921368279;540415.483665161;362548.842970906;0.818722352406442;0.6305741187194;0.436611603269017;50000;50000;30841.5948578636
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2039;802925.975503945;543993.606643297;363895.569763742;50000;50000;30561.5580621741;1.3371230863835;1;0.789187961120293;0;0;0;NA;NA;NA;0.119759226809727;0.0907119138104541;0.0627113975540953;50000;50000;30561.5580621741;1.3371230863835;1;0.789187961120293;27862090.7579244;12132356.5010054;5239472.2458326;802925.975503945;543993.606643297;363895.569763742;0.822466654090178;0.631333686563741;0.442130187484546;50000;50000;30561.5580621741
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2040;819729.74245113;546139.240242768;366834.542204563;50000;50000;31564.511068838;1.29835387337199;1;0.787116205098335;0;0;0;NA;NA;NA;0.117847105446915;0.0903373605553115;0.0620979159341746;50000;50000;31564.511068838;1.29835387337199;1;0.787116205098335;29314730.489775;11895495.4872396;5047982.1369824;819729.74245113;546139.240242768;366834.542204563;0.810039630909244;0.628835045515633;0.437929252615583;50000;50000;31564.511068838
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2041;816034.040929799;543108.513289719;357863.101776687;50000;50000;31456.4725259764;1.27085649576731;1;0.797117090807437;0;0;0;NA;NA;NA;0.117635893593961;0.0908994938708161;0.0633214053706392;50000;50000;31456.4725259764;1.27085649576731;1;0.797117090807437;31632616.230857;12708867.3473913;5226412.79772797;816034.040929799;543108.513289719;357863.101776687;0.808665655335136;0.632584708796264;0.446304984627662;50000;50000;31456.4725259764
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2042;814632.13793609;544391.0751662;365184.126657913;50000;50000;30435.5511838433;1.22121298731919;1;0.788054159288361;0;0;0;NA;NA;NA;0.119315681287424;0.09026332307806;0.0630449409013022;50000;50000;30435.5511838433;1.22121298731919;1;0.788054159288361;30916005.5058771;12465391.213181;5097012.45457293;814632.13793609;544391.0751662;365184.126657913;0.819585885409918;0.628341040791974;0.44441320557128;50000;50000;30435.5511838433
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2043;832080.839177965;547139.867292374;375868.768615514;50000;50000;31804.0576729548;1.27692720942695;1;0.776817685267115;0;0;0;NA;NA;NA;0.119431016347154;0.0894601622243838;0.0614600387837329;50000;50000;31804.0576729548;1.27692720942695;1;0.776817685267115;28789754.5316365;12439020.8444185;5235155.43979234;832080.839177965;547139.867292374;375868.768615514;0.820335084545514;0.622996894879654;0.433558702233348;50000;50000;31804.0576729548
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2044;842038.699868882;548941.797103534;364484.006817351;50000;50000;32899.4635233393;1.3125222832888;1;0.794753400447578;0;0;0;NA;NA;NA;0.119321691235358;0.0903433958435633;0.062519934899655;50000;50000;32899.4635233393;1.3125222832888;1;0.794753400447578;28994687.3157955;12060472.0716017;5330108.80418179;842038.699868882;548941.797103534;364484.006817351;0.819624926947917;0.628875310431406;0.440819372848676;50000;50000;32899.4635233393
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2045;811449.990661801;542730.701218259;362687.186012148;50000;50000;30919.0511161647;1.28437263137934;1;0.751858976467494;0;0;0;NA;NA;NA;0.117026233553154;0.0908233765072458;0.0626586207757845;50000;50000;30919.0511161647;1.28437263137934;1;0.751858976467494;29237337.1702222;12223124.7387856;5033227.5628111;811449.990661801;542730.701218259;362687.186012148;0.804698259818546;0.632077087740063;0.441768895144877;50000;50000;30919.0511161647
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2046;801695.835326487;538342.565760813;359696.040969859;50000;50000;30561.5756961791;1.2680466646132;1;0.800052967557161;0;0;0;NA;NA;NA;0.118485319906105;0.0913724062076314;0.0629836036459075;50000;50000;30561.5756961791;1.2680466646132;1;0.800052967557161;29323764.5569819;12411695.7567295;5278101.10157468;801695.835326487;538342.565760813;359696.040969859;0.814189752500525;0.6357377391488;0.44399341218737;50000;50000;30561.5756961791
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2047;824779.376810107;538861.488868641;366953.826608748;50000;50000;30533.240865516;1.27542856532538;1;0.806507514862834;0;0;0;NA;NA;NA;0.118502538770104;0.0910656700471678;0.06180482924064;50000;50000;30533.240865516;1.27542856532538;1;0.806507514862834;27278264.0104839;12286586.5870738;5355547.68214941;824779.376810107;538861.488868641;366953.826608748;0.814301705960396;0.633692803702317;0.435921427481008;50000;50000;30533.240865516
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2048;814146.523202328;536579.513328727;367642.696829619;50000;50000;30606.7410640744;1.2762773164591;1;0.777502259865027;0;0;0;NA;NA;NA;0.120659028814709;0.0913592300419281;0.0624564793627416;50000;50000;30606.7410640744;1.2762773164591;1;0.777502259865027;29002706.3211008;12128475.4674528;5254163.6005784;814146.523202328;536579.513328727;367642.696829619;0.828307354232638;0.635649909285933;0.440384872458276;50000;50000;30606.7410640744
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2049;817646.534711645;542821.38619981;362377.485304664;50000;50000;32612.0069691858;1.25860947497709;1;0.787385031699106;0;0;0;NA;NA;NA;0.118585793323663;0.090828194471628;0.0638816840736188;50000;50000;32612.0069691858;1.25860947497709;1;0.787385031699106;29649959.2337773;12555149.8409569;4962423.56986696;817646.534711645;542821.38619981;362377.485304664;0.814842907752227;0.632109218902313;0.450137341776417;50000;50000;32612.0069691858
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2050;825598.518783141;541706.138206741;361421.055090031;50000;50000;30257.156773187;1.25644928125641;1;0.774369412138855;0;0;0;NA;NA;NA;0.117413744972971;0.0905757004265826;0.061781876143978;50000;50000;30257.156773187;1.25644928125641;1;0.774369412138855;30163179.4793802;12127909.6840291;5370073.72918516;825598.518783141;541706.138206741;361421.055090031;0.807220264517451;0.630425107547882;0.435764131811629;50000;50000;30257.156773187
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2051;833363.604211018;544538.823742307;367489.237502371;50000;50000;30715.3942551015;1.27396156218289;1;0.794803554743053;0;0;0;NA;NA;NA;0.120113738261582;0.0897537555756611;0.0608417103111518;50000;50000;30715.3942551015;1.27396156218289;1;0.794803554743053;29630260.6783752;12814940.1067089;5257544.55385659;833363.604211018;544538.823742307;367489.237502371;0.824768380479281;0.624957974492757;0.42931961333806;50000;50000;30715.3942551016
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2052;832004.646716692;542618.245641698;363615.289633399;50000;50000;30446.643149023;1.28102848130079;1;0.772214272420645;0;0;0;NA;NA;NA;0.119054998420803;0.0899457280426447;0.0617747364183617;50000;50000;30446.643149023;1.28102848130079;1;0.772214272420645;29178155.6387784;12649986.6904885;5295260.77025439;832004.646716692;542618.245641698;363615.289633399;0.817892252215115;0.626240025076135;0.43571523340382;50000;50000;30446.643149023
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2053;832693.629729417;549578.404531259;367695.592227764;50000;50000;31414.967538564;1.3195936906322;1;0.779312246213742;0;0;0;NA;NA;NA;0.117930000663236;0.0892655349497714;0.0613220259479281;50000;50000;31414.967538564;1.3195936906322;1;0.779312246213742;28248845.4750084;12161371.0159443;5293287.75022519;832693.629729417;549578.404531259;367695.592227764;0.810578800602694;0.621696590413402;0.432612727500702;50000;50000;31414.967538564
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2054;827647.95734631;546347.694262938;368643.015158195;50000;50000;32424.4919819969;1.26879397762435;1;0.808247984193498;0;0;0;NA;NA;NA;0.120089189403653;0.0900540641193011;0.0620011307124125;50000;50000;32424.4919819969;1.26879397762435;1;0.808247984193498;28099620.6697131;12012955.4166888;5087319.52451339;827647.95734631;546347.694262938;368643.015158195;0.824609019256315;0.626944608296559;0.437266202230981;50000;50000;32424.4919819969
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2055;818168.304481021;544185.383350683;363456.264937791;50000;50000;32048.2942585711;1.23622330751221;1;0.775791696506249;0;0;0;NA;NA;NA;0.119400291677431;0.0909167139576532;0.0638311561284658;50000;50000;32048.2942585711;1.23622330751221;1;0.775791696506249;27959953.9829912;12425819.1581035;4750337.97351556;818168.304481021;544185.383350683;363456.264937791;0.820135514191557;0.632699544280894;0.449791731433073;50000;50000;32048.2942585711
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2056;813514.916006926;542361.961263377;356930.456944752;50000;50000;31808.151527158;1.26907154919889;1;0.768802608785729;0;0;0;NA;NA;NA;0.117229307875888;0.0908528218542235;0.0626963697387003;50000;50000;31808.151527158;1.26907154919889;1;0.768802608785729;27830918.0684004;12621219.6256123;5541307.66359674;813514.916006926;542361.961263377;356930.456944752;0.806020019258397;0.632273458737673;0.442027324734225;50000;50000;31808.151527158
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2057;806277.813810932;545046.730953897;373503.155361561;50000;50000;29787.2147957875;1.2413649802409;1;0.777128198310808;0;0;0;NA;NA;NA;0.117642874193341;0.0908963013032307;0.06351592660406;50000;50000;29787.2147957875;1.2413649802409;1;0.777128198310808;29026709.7434092;12619620.6530493;5313864.3855865;806277.813810932;545046.730953897;373503.155361561;0.808711047026357;0.632563415460731;0.447635753693062;50000;50000;29787.2147957875
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2058;811188.025406723;543775.990710312;376084.598977287;50000;50000;33871.3600132703;1.28498497448843;1;0.826604596966027;0;0;0;NA;NA;NA;0.118499312383998;0.0912199772102369;0.0633770007670305;50000;50000;33871.3600132703;1.28498497448843;1;0.826604596966027;29740724.0475264;12438803.0578671;5057531.25587018;811188.025406723;543775.990710312;376084.598977287;0.814280709752718;0.634721592540689;0.446685349006442;50000;50000;33871.3600132703
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2059;843238.108472829;540151.408084792;371507.973598964;50000;50000;33313.5255302468;1.24630323470841;1;0.784170335928707;0;0;0;NA;NA;NA;0.11952777904902;0.0917551792626932;0.0621952173277611;50000;50000;33313.5255302468;1.24630323470841;1;0.784170335928707;28056676.8359208;12089557.1837444;5037435.90597961;843238.108472829;540151.408084792;371507.973598964;0.820963584165404;0.638288783005482;0.438595701910245;50000;50000;33313.5255302468
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch50";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch50";2060;808550.109211163;536845.146920215;366654.70250919;50000;50000;32423.0192353488;1.1950552696877;1;0.770819597866669;0;0;0;NA;NA;NA;0.120505662196511;0.0909924403593168;0.0631265888331011;50000;50000;32423.0192353488;1.1950552696877;1;0.770819597866669;28086431.9568057;12622486.5249937;5350833.47041248;808550.109211163;536845.146920215;366654.70250919;0.827312144004807;0.633204515149264;0.444971952753716;50000;50000;32423.0192353488
